"","Real","Imaginario","Map","oReal","oImaginario"
"2897","4.5372778958592","-5.8261186085717","247","5","-5"
"2898","0.0079406908672122","13.061115270995","72","-1","15"
"2899","13.907429356979","-8.6068134800137","146","13","-9"
"2900","-6.098476277103","-8.8900008846178","99","-7","-11"
"2901","11.451329094073","-2.8331358483986","180","11","-1"
"2902","-4.6050297096534","14.927166788415","104","-7","15"
"2903","11.778551077562","-7.7964744625209","178","11","-9"
"2904","-4.991032303677","0.99012087143205","92","-3","1"
"2905","-14.06211818366","3.3679286865106","15","-15","5"
"2906","-9.6615789492765","1.7657389649214","44","-9","1"
"2907","-14.329866125797","8.4338845471862","11","-15","11"
"2908","7.90010950368","-2.5840321877324","228","7","-1"
"2909","-7.7168469362609","-5.3626972933117","101","-7","-3"
"2910","-12.506958890241","5.3464281609367","62","-11","7"
"2911","2.3290489906211","-9.3752974431411","211","3","-11"
"2912","13.376556603589","-1.8663147388797","132","15","-1"
"2913","7.5252008418015","3.7782410139598","191","11","5"
"2914","12.974519046732","-8.1612873309224","146","13","-9"
"2915","6.7038642350096","15.283257449134","233","7","13"
"2916","-4.1414664376421","-6.8074659973256","86","-3","-7"
"2917","5.6740845410985","-7.5850869055281","246","5","-7"
"2918","-3.3056270202126","3.202275229427","93","-3","3"
"2919","-0.64132472464525","-15.97847303841","192","1","-15"
"2920","-11.362544965889","-4.954782269611","23","-13","-5"
"2921","1.1554985774924","7.7541958766018","202","1","9"
"2922","-7.3732007234651","-6.6186601260044","103","-7","-5"
"2923","-8.8161332571493","10.939603683095","43","-9","11"
"2924","8.124729448203","-11.693618073015","225","7","-13"
"2925","17.254038463442","13.894637950527","136","15","15"
"2926","-16.051447748692","14.47651720934","8","-15","15"
"2927","-8.4376356627829","-0.76398316219411","44","-9","1"
"2928","2.2616393344442","-2.8764194386901","199","1","-5"
"2929","-7.1168640934332","7.2549856546236","110","-7","7"
"2930","0.91217982272811","-3.4729380442034","71","-1","-5"
"2931","-13.019294718229","13.447139108559","57","-11","13"
"2932","-12.951831291299","-13.233914853302","17","-13","-13"
"2933","7.0196813923981","-13.463052131437","243","5","-11"
"2934","5.0101369455983","1.9188592756967","252","5","1"
"2935","9.9555004187563","-7.7019229120384","162","9","-9"
"2936","-14.186623334673","4.7786173239002","15","-15","5"
"2937","9.6491212539932","-10.240048091193","179","11","-11"
"2938","-14.227951300377","6.896581955715","31","-13","5"
"2939","-7.6674633604983","5.9551077195969","111","-7","5"
"2940","14.465906752486","-9.5538017282852","131","15","-11"
"2941","8.0288174110644","-13.791525099322","160","9","-15"
"2942","-4.7309046229567","-6.0987643362157","118","-5","-7"
"2943","12.606211157861","4.1933872391478","159","13","5"
"2944","-2.8912683596193","-10.461229770366","114","-5","-9"
"2945","4.0558239860588","-1.2960836855889","213","3","-3"
"2946","-13.904407248907","5.3046649093612","30","-13","7"
"2947","-0.14464677771743","6.4616665829748","202","1","9"
"2948","-4.7157043444548","0.3483348529202","109","-7","3"
"2949","-3.0639137753581","3.4799289295028","79","-1","5"
"2950","-0.038667713612618","6.3693573222137","206","1","7"
"2951","-4.999456647728","9.8446299126139","106","-7","9"
"2952","-2.7036429948643","-11.818744023884","83","-3","-11"
"2953","16.664590168789","-12.374357355916","129","15","-13"
"2954","-1.8413936086078","5.8545559585362","74","-1","9"
"2955","14.060184158914","16.564920282994","153","13","13"
"2956","-4.6470486126788","-4.1817461531989","87","-3","-5"
"2957","14.054708887353","-4.7755944736901","135","15","-5"
"2958","11.656030121966","-2.4227424353233","149","13","-3"
"2959","5.9440899832994","1.4758190070947","237","7","3"
"2960","13.873742929398","-13.653697035541","145","13","-13"
"2961","-1.3812952719941","4.8250077812391","95","-3","5"
"2962","-3.845079509442","12.359699855417","88","-3","15"
"2963","8.731487595172","4.8425554488412","237","7","3"
"2964","-14.47574452992","-14.642919091149","16","-13","-15"
"2965","-12.475565894464","4.0536053441534","30","-13","7"
"2966","5.0700595318744","-13.63418693283","211","3","-11"
"2967","-8.7131048608745","-7.4388561272139","38","-9","-7"
"2968","-9.4030219059463","-8.7898206717032","38","-9","-7"
"2969","-3.5676109416357","-15.375491479847","112","-5","-15"
"2970","-7.2348309506168","-1.4524393545337","100","-7","-1"
"2971","11.551310506134","-4.5683720455512","181","11","-3"
"2972","-11.20876962262","-8.5095975032809","54","-11","-7"
"2973","2.4040287385768","8.9286526989264","218","3","9"
"2974","7.0803280402951","-10.489200978968","210","3","-9"
"2975","-11.21012342767","14.330890106898","25","-13","13"
"2976","-10.33195094691","-5.9946318583941","55","-11","-5"
"2977","-1.0599036537044","0.20805522575622","204","1","1"
"2978","11.690520350451","0.67517261663274","180","11","-1"
"2979","10.777522395004","4.236725141948","189","11","3"
"2980","8.6629888641946","4.6928192932286","239","7","5"
"2981","2.3847929207833","6.192914464989","223","3","5"
"2982","4.3942397806257","-2.0833621750323","196","1","-1"
"2983","-11.461828067442","15.180904608781","56","-11","15"
"2984","14.103728946205","11.841050696364","185","11","13"
"2985","-5.5427158659961","-14.215845535235","96","-7","-15"
"2986","-6.5080876115793","-11.361436404143","34","-9","-9"
"2987","9.3234371506992","1.0113930094047","164","9","-1"
"2988","-6.3612544984155","-11.191535557755","113","-5","-13"
"2989","7.5889509029379","-10.590328225668","225","7","-13"
"2990","-1.7724875317439","-13.47861103135","65","-1","-13"
"2991","-3.0810800011375","8.473013220997","94","-3","7"
"2992","4.2477826035452","-11.603417973643","227","7","-11"
"2993","0.072923007782225","0.57273166991069","68","-1","-1"
"2994","-11.098347499246","1.5121229843965","60","-11","1"
"2995","-4.9205796916249","-5.1073781966649","118","-5","-7"
"2996","-10.511745285387","1.4999853351378","60","-11","1"
"2997","-4.7822350746366","-5.3922826507293","119","-5","-5"
"2998","-13.52986090065","-6.547720008724","7","-15","-5"
"2999","6.1723788286351","13.136645186469","251","5","11"
"3000","3.4848700303666","-6.540582399902","214","3","-7"
"3001","9.9003303733486","-13.758089149385","161","9","-13"
"3002","14.529490620591","0.86171258657022","132","15","-1"
"3003","-2.599554166381","-15.2281539164","112","-5","-15"
"3004","-1.9490299883962","2.1635927866983","76","-1","1"
"3005","11.172629225195","11.024553438257","185","11","13"
"3006","-4.161368057729","8.9615117115472","122","-5","9"
"3007","12.590094274734","14.219820112259","184","11","15"
"3008","-6.2543937080513","3.1165030510771","125","-5","3"
"3009","11.757626610368","9.5415383948906","187","11","11"
"3010","-13.292650302124","12.308109456565","27","-13","11"
"3011","-7.1829561357806","-1.241742220078","101","-7","-3"
"3012","-14.807450645188","14.243258996481","8","-15","15"
"3013","-0.54281774498536","9.2720388932946","74","-1","9"
"3014","0.20157489471986","-2.5853686725943","86","-3","-7"
"3015","-4.7980564368721","16.387639717808","120","-5","15"
"3016","13.146952752035","-5.5542110820258","151","13","-5"
"3017","0.22743222452335","9.9532524914072","74","-1","9"
"3018","0.78161513483063","3.2530152865826","77","-1","3"
"3019","15.633818898547","3.1446500965505","143","15","5"
"3020","-14.310957512302","10.470133502565","27","-13","11"
"3021","13.417610980225","0.02016766370966","156","13","1"
"3022","-0.55713458373976","-2.5956922376789","69","-1","-3"
"3023","15.534118815111","5.4239965965749","141","15","3"
"3024","7.4232959105411","13.461273547944","169","9","13"
"3025","-8.6773586327073","3.5542136875099","61","-11","3"
"3026","-1.6962426155387","0.59740323178169","68","-1","-1"
"3027","9.6415962052153","16.331975787274","168","9","15"
"3028","-0.94008909189348","-7.515078011937","194","1","-9"
"3029","15.652480184983","-14.109060908963","128","15","-15"
"3030","-6.8851178928436","14.178971501515","121","-5","13"
"3031","-11.807334549766","7.8796601706019","30","-13","7"
"3032","-3.4818255533595","7.2306170548492","94","-3","7"
"3033","2.7936668937217","-15.488278762325","240","5","-15"
"3034","-8.0337286076871","-13.752337677672","32","-9","-15"
"3035","14.402207280807","-0.94343414498061","132","15","-1"
"3036","6.1361110910624","10.959182520169","235","7","11"
"3037","-4.2150068594474","6.9684055552933","94","-3","7"
"3038","3.3342643170852","5.5015185266729","223","3","5"
"3039","8.0402646071412","8.2487592330099","238","7","7"
"3040","15.226403307201","-13.272888906862","128","15","-15"
"3041","-10.28989815382","5.4929721900488","31","-13","5"
"3042","-13.496800613807","-7.1789936103655","22","-13","-7"
"3043","-10.141318582849","11.809670969317","59","-11","11"
"3044","-6.6984337593314","-3.6738679777049","101","-7","-3"
"3045","2.0270473321624","-3.605547845727","213","3","-3"
"3046","-3.5442747866674","-12.602822540435","83","-3","-11"
"3047","-7.9194961750707","17.505294409403","104","-7","15"
"3048","-4.3651312740471","-0.98284848832283","117","-5","-3"
"3049","15.282234940264","-10.440261282418","130","15","-9"
"3050","-5.1562970712192","-8.4399800594787","118","-5","-7"
"3051","-5.9697672991169","-9.3735965067982","98","-7","-9"
"3052","-5.8852118925129","-11.016808329741","114","-5","-9"
"3053","0.047515562478983","-3.0763062715174","69","-1","-3"
"3054","-4.8606505820935","-3.9116573991633","119","-5","-5"
"3055","-1.4876770449335","13.108938196155","75","-1","11"
"3056","-0.36714475145813","-10.242023922523","67","-1","-11"
"3057","-7.2695226278855","14.926174247698","120","-5","15"
"3058","8.7309923754283","-6.8872633004015","166","9","-7"
"3059","14.391096456415","17.080749865911","136","15","15"
"3060","-7.9951324445649","-9.478708903948","98","-7","-9"
"3061","4.5976213186765","12.063736394831","219","3","11"
"3062","4.227563576022","-2.1251724186617","229","7","-3"
"3063","10.983039313445","-4.4401269804715","183","11","-5"
"3064","-6.812645688313","-12.447820581217","99","-7","-11"
"3065","-14.453081170394","13.285413090484","24","-13","15"
"3066","-7.2299970023304","-7.2540870060458","98","-7","-9"
"3067","5.1597172974831","3.5433912965223","239","7","5"
"3068","1.836240363314","-6.1021111665172","199","1","-5"
"3069","2.2200491343099","-12.345824662565","195","1","-11"
"3070","13.107787306752","-12.3340460478","145","13","-13"
"3071","13.970038966869","-12.823872947149","145","13","-13"
"3072","-12.88514570226","8.0414476089741","31","-13","5"
"3073","-5.5670756744109","-1.8042147753475","116","-5","-1"
"3074","-5.091843366572","-14.722025584758","113","-5","-13"
"3075","-8.9055543203248","-16.27094156533","32","-9","-15"
"3076","3.1101393934432","15.488396414431","217","3","13"
"3077","-11.439001536013","17.963882544137","56","-11","15"
"3078","-7.6380641938351","-17.035809461497","32","-9","-15"
"3079","-2.4739664378468","-8.1516986637469","86","-3","-7"
"3080","5.6510533279951","7.4610826003225","254","5","7"
"3081","1.7852498955603","9.9258873352974","202","1","9"
"3082","11.803289210591","2.9760216917332","159","13","5"
"3083","0.56646205238045","14.343013911144","72","-1","15"
"3084","-7.3225168858768","-14.901245168665","97","-7","-13"
"3085","13.429359670534","-14.298153560741","145","13","-13"
"3086","-10.964637667733","13.534341946822","25","-13","13"
"3087","-13.917937463019","10.600254073702","10","-15","9"
"3088","13.268472846086","-3.5557310430083","151","13","-5"
"3089","-7.8087555087883","12.696122601909","57","-11","13"
"3090","-2.4077872668864","-12.769899142819","81","-3","-13"
"3091","-6.8601148447912","-1.7837290926974","101","-7","-3"
"3092","-1.516961720873","-6.1142741550145","86","-3","-7"
"3093","-7.0744945431578","5.5816020606508","111","-7","5"
"3094","-9.3555859045387","2.9243348182011","45","-9","3"
"3095","-7.9697134663487","-4.6112469106778","38","-9","-7"
"3096","-8.3247533894972","-0.9773638694545","44","-9","1"
"3097","-11.161357037578","-2.0455352611819","53","-11","-3"
"3098","-3.5463641933615","18.374650674241","88","-3","15"
"3099","-4.9564705065923","4.2431407063791","94","-3","7"
"3100","1.1905166099712","14.221690275105","200","1","15"
"3101","14.346481086342","-5.3138810227773","151","13","-5"
"3102","-10.43831145649","-5.6608828728532","54","-11","-7"
"3103","-8.7078711039134","2.3990802053162","44","-9","1"
"3104","17.473974376518","-6.7346322074346","134","15","-7"
"3105","-9.5930351264689","5.5420650284446","47","-9","5"
"3106","-2.0229729600243","14.297203513855","89","-3","13"
"3107","3.799665039099","4.2560301314536","222","3","7"
"3108","11.156506362899","-11.884945951435","128","15","-15"
"3109","5.3098319880746","0.36197808330239","236","7","1"
"3110","-11.756168395295","11.371266432598","26","-13","9"
"3111","-14.555218786335","3.6863688578953","31","-13","5"
"3112","-1.40392089065","-9.5600232053354","193","1","-13"
"3113","0.29412346426379","-0.15910687630653","77","-1","3"
"3114","5.55393169111","8.6847937435107","250","5","9"
"3115","2.7628434325497","-15.591324122911","192","1","-15"
"3116","-2.0418558811825","10.979089223074","73","-1","13"
"3117","-8.9841681959202","5.4252490428002","47","-9","5"
"3118","-7.3216768946241","-5.8597587052426","103","-7","-5"
"3119","11.480188048385","-13.015306441135","145","13","-13"
"3120","2.1514503212181","11.392650815242","217","3","13"
"3121","-15.429276045658","11.292497659418","10","-15","9"
"3122","-18.473140904539","9.2651271019457","14","-15","7"
"3123","12.499240415293","11.807537803868","155","13","11"
"3124","-13.217100375446","1.0994789298645","28","-13","1"
"3125","15.755396196722","-14.77184147692","128","15","-15"
"3126","0.42076542982684","-4.7128216299927","215","3","-5"
"3127","-9.1175326909838","7.1534616305983","46","-9","7"
"3128","-10.393311081451","13.622632818932","56","-11","15"
"3129","9.3859408631095","12.467278116603","187","11","11"
"3130","-3.8326484005224","-15.422331944354","112","-5","-15"
"3131","11.937621644708","11.447392304686","187","11","11"
"3132","3.2081423236307","-6.2260582196394","214","3","-7"
"3133","10.522414153203","14.190487339615","184","11","15"
"3134","11.803527295444","2.9039239837577","159","13","5"
"3135","-7.8130491721821","13.036555185858","104","-7","15"
"3136","5.3349697251477","3.2585103530088","253","5","3"
"3137","-2.546438204127","7.531082470057","74","-1","9"
"3138","6.1676255565407","17.057449369358","232","7","15"
"3139","6.7451606350736","-0.83673458837774","228","7","-1"
"3140","5.2633417180914","-7.4415298132597","210","3","-9"
"3141","16.461393178354","13.888328479931","139","15","11"
"3142","-2.8690746918201","-16.873978576943","80","-3","-15"
"3143","13.572379904498","-11.526248008549","147","13","-11"
"3144","-10.659932247391","8.9849549749087","62","-11","7"
"3145","-14.629922047029","10.641371466463","10","-15","9"
"3146","0.49354582003607","-16.813062947278","192","1","-15"
"3147","11.713983642212","-7.5610605045191","230","7","-7"
"3148","-2.9314492595482","-15.279171103158","64","-1","-15"
"3149","7.1735034071509","4.1192235862804","237","7","3"
"3150","-16.015506374351","-2.6146624320288","4","-15","-1"
"3151","-11.403919356994","15.635091931668","56","-11","15"
"3152","-11.167688151928","-0.6793205910966","36","-9","-1"
"3153","-17.195510271742","-6.7860669451063","23","-13","-5"
"3154","-4.1263617066139","-8.8456681071471","114","-5","-9"
"3155","-5.2930526345194","-1.5009745023712","117","-5","-3"
"3156","15.866779573398","-16.001762283198","128","15","-15"
"3157","5.2977568962114","-5.8013758929034","247","5","-5"
"3158","-3.0552953144421","6.7443195411004","127","-5","5"
"3159","12.909411883205","-8.0127079897636","149","13","-3"
"3160","4.8200082583666","7.6037856621872","254","5","7"
"3161","3.7349003403757","-5.5370065296921","246","5","-7"
"3162","1.6065466516365","-9.758672577259","195","1","-11"
"3163","6.0687597925417","-6.7037169565973","230","7","-7"
"3164","10.090144129571","-11.723056653171","161","9","-13"
"3165","10.602209662954","7.1984277608446","238","7","7"
"3166","15.029838668232","7.8147424833361","154","13","9"
"3167","1.9623453150073","-9.9343926091796","214","3","-7"
"3168","-3.7383006559391","14.033413573041","89","-3","13"
"3169","0.72886470878085","-13.124303672863","65","-1","-13"
"3170","-11.247567537452","0.30165454781217","60","-11","1"
"3171","4.6816422478026","1.4509371859818","252","5","1"
"3172","8.2506515097342","16.314247260931","168","9","15"
"3173","16.066166544637","5.9061676141976","143","15","5"
"3174","-13.861511626322","13.666785849482","56","-11","15"
"3175","3.8506515152071","16.038883301939","248","5","15"
"3176","15.600493554661","-1.3289739256376","133","15","-3"
"3177","1.2549213132076","5.3662547157665","206","1","7"
"3178","-7.0054929030588","-3.1320308951713","101","-7","-3"
"3179","-14.025076138071","1.4040679394632","13","-15","3"
"3180","14.156680799414","6.9543567294176","158","13","7"
"3181","8.0574999485725","11.150748152391","238","7","7"
"3182","-11.636423170414","-10.847667596236","50","-11","-9"
"3183","-4.644755766312","-4.5852205478057","101","-7","-3"
"3184","12.74074952149","2.8822263982185","156","13","1"
"3185","13.826248104317","15.854568074272","152","13","15"
"3186","3.4934466979149","5.7678487014545","207","1","5"
"3187","-8.0398188358222","12.823879176879","105","-7","13"
"3188","2.7306489715378","-11.724113826627","209","3","-13"
"3189","-12.74781816406","-13.343689065983","17","-13","-13"
"3190","12.098801039696","12.216522065357","155","13","11"
"3191","-3.4615101275001","-12.8869746753","113","-5","-13"
"3192","-1.6905145138956","-13.282220399138","80","-3","-15"
"3193","-4.4656786795055","-6.4869117291464","86","-3","-7"
"3194","-0.13740106230528","-5.0604701313723","71","-1","-5"
"3195","6.0167079424977","-12.142143227582","243","5","-11"
"3196","-14.812921524723","4.4872051232585","14","-15","7"
"3197","-0.59690741139348","10.945126452722","203","1","11"
"3198","1.668755611654","2.3376034922874","205","1","3"
"3199","-2.6252137637698","13.289898685865","75","-1","11"
"3200","-8.6147216680352","0.92401073981968","108","-7","1"
"3201","-9.9120344849994","-2.523575283662","53","-11","-3"
"3202","6.6323294733069","-17.020002893179","240","5","-15"
"3203","-2.1596583781389","0.14487566360956","92","-3","1"
"3204","-15.634821435505","-8.4892959965743","3","-15","-11"
"3205","-9.6963109517151","6.2371338230742","47","-9","5"
"3206","15.25883833432","-2.2188234060491","148","13","-1"
"3207","-6.3129475782423","-3.4321099879335","101","-7","-3"
"3208","13.61965323169","3.0779378236434","189","11","3"
"3209","11.653095804033","-8.9579864499216","162","9","-9"
"3210","7.2442600678434","-14.095702762675","224","7","-15"
"3211","-1.1429856590374","6.4451410997779","78","-1","7"
"3212","1.3269063690294","-3.0327630663505","199","1","-5"
"3213","0.77246357277281","-16.178251849623","192","1","-15"
"3214","-10.929674605182","12.799331738211","57","-11","13"
"3215","-1.9957783916675","-5.2272975138224","86","-3","-7"
"3216","8.2442973840539","-1.105935838466","245","5","-3"
"3217","-5.4745179629694","-1.6279011933643","116","-5","-1"
"3218","-2.8423324462523","11.045838984322","88","-3","15"
"3219","-2.8561268203682","9.3963991388714","91","-3","11"
"3220","16.247463152272","10.991608906521","139","15","11"
"3221","8.0326242756076","5.6802886108684","175","9","5"
"3222","-11.542267715074","-3.0841701215039","23","-13","-5"
"3223","7.5755415252744","6.9754216253326","175","9","5"
"3224","-11.931742866106","-1.0972254671824","52","-11","-1"
"3225","5.5651173320374","-12.067472136243","240","5","-15"
"3226","4.0226081743503","-5.7645708889748","247","5","-5"
"3227","-9.8400234977855","1.8950403130074","29","-13","3"
"3228","-14.774465407952","14.403940829779","25","-13","13"
"3229","2.2093528387395","3.3816041964211","204","1","1"
"3230","1.8969461955919","-14.715039579399","208","3","-15"
"3231","-12.479125350676","-5.5714108503295","23","-13","-5"
"3232","1.7971391607973","3.1672504903333","207","1","5"
"3233","13.856319209549","-8.0136208604334","130","15","-9"
"3234","4.8092910994354","-15.379380038675","240","5","-15"
"3235","-9.9178099776876","6.3163157724616","46","-9","7"
"3236","-7.8588631432575","7.5518307227797","110","-7","7"
"3237","10.639472263639","11.811195780987","187","11","11"
"3238","6.7091136671996","-11.88233446166","227","7","-11"
"3239","13.37730240695","5.825162859388","159","13","5"
"3240","6.8042453446915","4.3799458807825","236","7","1"
"3241","10.193071759019","-0.095395967397295","237","7","3"
"3242","-0.14775731479462","8.0834899558937","78","-1","7"
"3243","2.5576568187108","7.0909595597613","223","3","5"
"3244","5.4208830132244","-0.7262752487294","244","5","-1"
"3245","-8.5766791709044","-5.2021272125523","39","-9","-5"
"3246","5.5687730061217","-7.5960676856889","230","7","-7"
"3247","-3.1049174663765","15.620298911657","88","-3","15"
"3248","-2.3874014614231","-11.911709247209","83","-3","-11"
"3249","4.3474115611632","-1.1255907964214","245","5","-3"
"3250","5.0096080439987","5.3218189822147","254","5","7"
"3251","-12.802811452738","-0.35898094856576","20","-13","-1"
"3252","2.7156395419346","2.6666179063761","223","3","5"
"3253","-5.1547727195294","10.261873367568","107","-7","11"
"3254","-5.7261440681756","16.711380692141","104","-7","15"
"3255","-14.896650957024","-7.9461757185359","3","-15","-11"
"3256","6.7416844746918","0.14644283905973","236","7","1"
"3257","-14.800929916041","-0.65359398583346","4","-15","-1"
"3258","4.3937263520536","-5.9572318504569","231","7","-5"
"3259","-4.6257028701316","-14.212022094697","97","-7","-13"
"3260","6.6121059882388","-1.0587495510125","252","5","1"
"3261","-5.9121389382351","3.5850024273365","127","-5","5"
"3262","7.1945026783618","-13.018330662818","161","9","-13"
"3263","13.479574144621","-4.458180589754","180","11","-1"
"3264","2.7616024450192","9.847262581481","217","3","13"
"3265","4.4329873447588","-0.098963761938808","252","5","1"
"3266","7.6345663010622","-11.764726354954","225","7","-13"
"3267","-9.5333184125818","-2.3433977315325","37","-9","-3"
"3268","11.734665817815","-1.0155154129302","181","11","-3"
"3269","1.7763032031164","7.9328903663032","206","1","7"
"3270","-4.4193234215796","-3.3007650065316","103","-7","-5"
"3271","-11.612983876505","10.503684657526","27","-13","11"
"3272","-1.9013149238168","-6.5998004450178","71","-1","-5"
"3273","-7.326579840628","-2.8178469534789","36","-9","-1"
"3274","-9.5966461228912","-6.6581174134544","39","-9","-5"
"3275","-4.9039061858382","-12.99980965268","80","-3","-15"
"3276","2.5051629206986","10.586944351304","218","3","9"
"3277","7.2985000700953","-2.8124815648597","229","7","-3"
"3278","13.996502374977","5.9303282490966","159","13","5"
"3279","-5.0089905074616","10.092315096718","107","-7","11"
"3280","4.7532630043543","12.395711658075","251","5","11"
"3281","-16.896655857502","7.7364822359949","10","-15","9"
"3282","-6.924279886144","16.315307137725","120","-5","15"
"3283","15.34357600642","12.379611529957","153","13","13"
"3284","10.551183713798","-2.1324941117621","181","11","-3"
"3285","11.909395245639","6.8478779579191","138","15","9"
"3286","1.0822557127104","14.775504657091","72","-1","15"
"3287","7.4777490701569","-10.124966849254","179","11","-11"
"3288","-11.26828956486","13.873528703627","25","-13","13"
"3289","-0.4190352750214","4.4513438348254","77","-1","3"
"3290","6.4748436209781","-5.9489292623131","215","3","-5"
"3291","8.4319882407069","12.98330396367","169","9","13"
"3292","-6.1699906815153","-1.5769205502722","101","-7","-3"
"3293","-6.9043835835333","7.9097916630778","46","-9","7"
"3294","11.311245167682","-16.471076453328","176","11","-15"
"3295","-7.3663823420238","-9.0102045985684","99","-7","-11"
"3296","1.3604282629633","3.3334754161554","205","1","3"
"3297","-14.872455513948","14.068743784193","9","-15","13"
"3298","-3.7428412656438","-10.345768926797","82","-3","-9"
"3299","18.301564125878","-12.077086056599","130","15","-9"
"3300","8.4409191071019","-6.0864705334686","166","9","-7"
"3301","-7.8560291657098","-7.6672762653585","38","-9","-7"
"3302","-0.19012027594874","-16.30240308566","192","1","-15"
"3303","-10.151955985377","4.7427125321601","63","-11","5"
"3304","6.7984920489272","-6.4994514538636","167","9","-5"
"3305","-2.2436912435047","9.7197421842167","106","-7","9"
"3306","-12.310161630188","7.6885269658261","63","-11","5"
"3307","-8.0187521296804","-12.154167802606","99","-7","-11"
"3308","5.3053809123434","-2.9048990581821","228","7","-1"
"3309","-11.382743199066","2.9492423143848","28","-13","1"
"3310","-0.038276999086815","4.0316518274007","223","3","5"
"3311","8.5776350973589","0.69879172362074","172","9","1"
"3312","14.332102265637","-0.085719844576757","148","13","-1"
"3313","16.844143847769","-14.481950289502","129","15","-13"
"3314","16.508340511523","14.297927871158","153","13","13"
"3315","5.1539108242155","4.6996035678576","255","5","5"
"3316","6.4376645068148","-8.405321911181","246","5","-7"
"3317","-10.22710290182","-4.488239017038","55","-11","-5"
"3318","15.086194437917","-3.0491338258714","135","15","-5"
"3319","12.304643221587","-14.639631927469","176","11","-15"
"3320","7.236289354833","8.9462435773724","250","5","9"
"3321","-12.946640616597","-6.2014058091097","23","-13","-5"
"3322","-12.080922833369","-2.6784965188521","53","-11","-3"
"3323","5.9295605347463","10.951435768251","251","5","11"
"3324","-6.2868657555451","0.62230650996799","124","-5","1"
"3325","-15.934389830165","14.34226174699","9","-15","13"
"3326","7.9216555546949","5.0018646270284","238","7","7"
"3327","8.6855373203562","-6.8356430431645","166","9","-7"
"3328","10.072254580297","6.2388620766938","175","9","5"
"3329","-6.1328727207842","-1.4577905934934","100","-7","-1"
"3330","10.854118803204","-15.515839178549","176","11","-15"
"3331","-11.410924831074","-5.4400063649424","55","-11","-5"
"3332","-12.825872057835","4.0263482942281","29","-13","3"
"3333","9.8918538767248","5.6227449131534","191","11","5"
"3334","15.928563915829","-13.386711945319","128","15","-15"
"3335","-13.874065316198","-2.259338949512","23","-13","-5"
"3336","-11.509182884007","6.1688101138935","62","-11","7"
"3337","4.8244489452643","16.443979658653","216","3","15"
"3338","4.9052460867255","-11.829742921121","243","5","-11"
"3339","13.235942594673","-14.492297741291","145","13","-13"
"3340","-12.695535986965","-12.953392391098","19","-13","-11"
"3341","11.409223682849","15.241277260121","136","15","15"
"3342","-12.141617458536","8.021086573317","63","-11","5"
"3343","3.6684282317362","8.2471217665965","222","3","7"
"3344","-6.7112428875412","10.241962655722","89","-3","13"
"3345","-9.5381030236682","10.874012694945","107","-7","11"
"3346","3.9460575801615","-11.268248621018","242","5","-9"
"3347","6.2376893356089","14.898632429489","248","5","15"
"3348","-7.0614942925894","-9.4882451352677","99","-7","-11"
"3349","-14.108835762061","8.0894036803897","10","-15","9"
"3350","7.8875647097955","4.936612092146","238","7","7"
"3351","-14.891576169505","11.145661152629","25","-13","13"
"3352","3.5109407571481","14.381021864048","216","3","15"
"3353","-9.6952223327267","10.841564567147","43","-9","11"
"3354","9.167961633906","-3.5173969479039","164","9","-1"
"3355","-5.3683294151229","-0.044743043251982","100","-7","-1"
"3356","-1.0299230270987","3.4400813508185","79","-1","5"
"3357","-4.0125267699289","16.597024533167","120","-5","15"
"3358","6.6385004015775","-5.3960236017558","230","7","-7"
"3359","6.237238712225","7.0532667728169","238","7","7"
"3360","-0.49084038088184","6.3497094088736","94","-3","7"
"3361","-5.7520752734974","10.690616924955","121","-5","13"
"3362","-9.8164884731824","7.8185472042433","46","-9","7"
"3363","0.94419326434084","-14.019779847864","64","-1","-15"
"3364","13.211282072303","-0.94592545224466","149","13","-3"
"3365","-10.356544621524","-2.9242774185593","37","-9","-3"
"3366","4.5546856923981","1.0388321002818","252","5","1"
"3367","-6.997466435256","-12.362286733759","113","-5","-13"
"3368","-7.3706913867967","0.28560216640637","124","-5","1"
"3369","14.750710830699","-11.478523277888","130","15","-9"
"3370","-13.480476004175","9.0936263900906","62","-11","7"
"3371","-2.2478729278129","7.1977251991338","78","-1","7"
"3372","9.8686717829026","-4.589042124635","182","11","-7"
"3373","12.314579716032","-3.1618236389122","181","11","-3"
"3374","5.4582590559458","6.7699577205383","250","5","9"
"3375","-1.9575244394006","-4.6606217529132","69","-1","-3"
"3376","13.045608277845","-2.6628823025495","149","13","-3"
"3377","-11.258882460197","-7.0156717314235","55","-11","-5"
"3378","14.890701684502","7.8936581266056","138","15","9"
"3379","5.4178304140357","6.66731222383","255","5","5"
"3380","-12.232492147393","-3.9670259634952","23","-13","-5"
"3381","8.0671011326819","4.6354581743468","239","7","5"
"3382","0.68586335085654","16.371354948247","200","1","15"
"3383","-13.171001723747","-14.459150639347","1","-15","-13"
"3384","-5.4826932745419","-13.460102472236","33","-9","-13"
"3385","10.170556927941","-12.071488925556","179","11","-11"
"3386","7.8519140325711","11.53156709349","169","9","13"
"3387","-1.2321301343855","5.2471111355849","77","-1","3"
"3388","-13.928460606994","-3.2342444232939","4","-15","-1"
"3389","-16.044527372491","-3.4253379728812","7","-15","-5"
"3390","0.40215380124365","3.5093995291985","205","1","3"
"3391","-3.3576259343057","5.3292385739356","95","-3","5"
"3392","3.2367901363733","-11.224149671966","211","3","-11"
